,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,38471,5897
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,40857,6406
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,44516,6757
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,45782,6905
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,48513,7305
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,53121,7583
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,56151,8186
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,58813,8760
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,54978,8489
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,59744,8952
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,58632,8534
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,62003,9332
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,71445,10545
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,62797,9189
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,72111,10597
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,74273,10551
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,76053,10496
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,72827,10057
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,77257,10613
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,80567,10767
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,71742,10075
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,81414,11392
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,80379,11367
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,84552,12673
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,91980,13981
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,83928,13372
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,94303,14126
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,91657,13633
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,89228,13853
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,84692,12834
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,95612,15144
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,99081,15189
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,94884,15337
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,108763,16525
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,97962,15799
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,106279,17139
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,122752,19574
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,108978,17775
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,117348,19118
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,116540,18790
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,114622,18474
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,109887,18638
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,121213,18858
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,120037,18827
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,117747,15378
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,126094,16634
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,119456,16419
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,124168,18024
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,134978,19727
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,129567,18904
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,140856,19854
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,142149,19666
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,136547,19615
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,137729,19441
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,139663,19708
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,145036,21145
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,149181,21749
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,151092,22321
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,156150,21937
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,158074,22683
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,179483,24063
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,153375,21592
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,175972,24076
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,160888,21924
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,172887,23130
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,166068,22879
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,167468,23925
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,168066,25704
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,167163,25248
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,184996,27279
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,185208,28520
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,185984,32615
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,196056,30970
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,193180,30291
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,199136,38416
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,198302,32490
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,202217,34386
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,203422,35209
78,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,209268,37285
79,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,219664,40810
80,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,211060,38946
81,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,229471,41250
82,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,222153,41990
83,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,240056,45623
84,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,281327,51102
85,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,265106,51112
86,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,297362,56869
87,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,271467,54331
88,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,277140,58392
89,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,273847,52747
90,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,289027,56736
