,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,63781,5480
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,66369,5918
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,71953,6108
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,75410,6711
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,81981,7806
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,88195,7814
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,96597,8415
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,105734,9166
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,98010,8740
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,99045,8499
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,101519,8638
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,101674,8749
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,118759,9520
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,106378,8590
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,123732,9994
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,127427,10201
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,132950,10320
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,127077,9880
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,138654,10735
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,138540,10676
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,127818,10027
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,142874,10860
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,143186,11148
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,155918,12884
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,164990,14043
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,148027,13038
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,163047,12967
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,160357,12731
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,162850,13011
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,157968,12475
