,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,1864,420
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,1930,497
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,2123,525
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,2318,552
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,2168,596
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,2477,611
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,2597,685
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,2692,707
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,2644,693
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,2596,680
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,2732,763
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,2857,798
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,3382,843
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,2857,772
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,3343,843
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,3249,888
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,3754,962
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,3497,942
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,3957,933
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,3884,1036
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,3611,980
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,4120,1026
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,4078,1070
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,4224,1108
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,4636,1266
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,4191,1196
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,4458,1265
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,4469,1287
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,4597,1232
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,4512,1208
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,4951,1309
