,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,1716,433
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,1928,471
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,2102,574
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,2213,602
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,2460,607
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,2555,626
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,2838,651
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,2947,672
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,2607,653
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,2686,693
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,2870,720
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,3185,801
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,3860,935
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,3026,812
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,3828,910
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,3482,911
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,4168,1039
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,3344,880
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,3932,993
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,4095,1079
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,3695,912
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,4197,1014
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,4327,1034
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,4391,1107
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,4911,1244
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,4256,1194
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,4557,1245
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,4342,1280
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,4500,1257
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,4495,1236
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,5011,1537
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,5027,1478
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,5015,1414
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,4864,1570
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,4873,1469
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,5177,1494
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,5993,1803
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,5237,1666
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,5545,1747
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,5585,1607
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,5733,1636
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,5282,1873
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,5776,1764
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,5853,1690
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,5825,1475
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,6912,1635
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,6196,1535
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,6461,1603
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,6987,1661
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,6632,1575
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,6568,1688
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,6528,1765
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,6489,1773
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,6453,1705
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,7149,1795
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,7619,1993
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,7156,1890
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,7718,2019
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,7679,2022
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,7960,2008
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,8479,2084
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,7440,1897
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,8310,2241
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,8369,2273
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,8372,2170
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,8277,2240
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,9763,2925
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,8856,2770
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,8616,2736
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,10367,2955
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,9734,2851
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,9991,3151
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,10201,3303
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,10331,3183
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,10789,4186
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,10722,3564
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,10766,3868
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,11763,4130
78,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,11352,4687
79,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,11955,4723
80,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,11541,4594
81,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,12410,4911
82,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,12317,4999
83,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,13157,4922
84,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,15080,5797
85,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,14092,5727
86,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,16139,6740
87,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,15454,6290
88,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,15496,6732
89,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,15201,6480
