,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,64950,8961
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,70590,10026
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,81409,10961
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,81541,11440
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,92839,13327
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,97726,12877
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,104796,13730
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,110578,14989
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,100259,13753
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,101783,14277
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,101539,14890
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,114575,14706
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,126649,17079
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,111773,15186
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,127258,17780
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,142707,19260
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,139763,18684
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,136850,18128
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,152399,20175
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,146067,19212
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,132715,17616
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,140059,19390
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,144112,19821
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,157066,21592
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,167861,23380
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,155739,22637
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,171097,24544
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,172563,23798
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,178542,24674
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,171682,23869
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,191687,28287
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,203695,30405
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,174803,26883
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,199345,29910
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,184748,28751
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,204372,30753
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,226055,36078
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,206013,34320
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,238105,38768
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,236937,37891
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,239967,39313
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,234117,40594
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,242487,38332
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,238363,38501
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,223858,32336
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,248098,35192
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,238617,34478
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,257280,34939
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,261492,37385
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,255100,37199
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,269232,38783
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,271244,41672
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,276646,42941
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,293306,44590
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,282947,43692
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,286341,45096
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,269772,42716
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,271381,43578
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,269186,46120
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,305848,51703
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,304184,49099
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,278594,45860
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,314719,52587
