,countincomments,countinposts,firstday,lastday
47,128667,14969,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00
48,136075,16392,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00
49,132591,17513,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00
50,142882,18162,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00
51,140399,16633,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00
52,132651,16972,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00
53,134854,16583,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00
54,141682,17718,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00
55,145444,18763,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00
56,137628,17479,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00
57,141523,18317,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00
58,143301,18634,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00
59,151113,19024,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00
60,166392,20438,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00
61,145890,19069,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00
62,164997,20828,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00
63,157204,20202,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00
64,161529,20236,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00
65,162217,20569,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00
66,164811,21296,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00
67,175297,22973,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00
68,165431,22636,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00
69,174450,23595,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00
70,178595,25260,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00
71,176832,24914,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00
72,194855,27282,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00
73,185216,25596,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
74,204097,32418,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00
75,200592,28647,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00
76,209071,31049,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00
77,208162,31513,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00
78,213534,35326,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00
79,216476,35591,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00
80,202213,33004,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00
81,213234,36352,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00
82,210278,36446,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00
83,223225,36406,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00
84,251921,40834,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
85,230608,43018,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00
86,257141,48283,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00
87,247587,44635,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00
88,258228,44111,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00
89,252183,43445,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00
90,267654,48385,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00
91,271603,50134,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00
92,254010,47693,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00
93,276386,49400,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00
94,270539,48580,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00
95,307898,50459,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00
96,362944,52418,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00
97,318288,56180,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00
98,476756,117359,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
99,454496,88922,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00
100,466395,84864,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00
101,452577,78024,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00
102,494632,90091,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00
103,464879,82390,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00
104,391989,76863,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00
105,477583,96155,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00
106,398205,76130,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00
107,426437,83542,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00
108,394443,82610,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00
109,303119,62124,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00
