,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,8316,1196
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,8600,1250
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,9545,1336
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,10018,1403
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,11268,1552
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,11330,1625
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,12590,1760
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,12996,1900
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,12118,1873
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,12763,2088
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,12776,1894
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,13641,1910
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,14882,2098
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,13255,1990
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,15146,2185
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,15986,2412
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,16533,2365
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,15857,2357
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,16817,2514
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,17656,2561
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,16706,2517
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,19558,2746
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,18219,2601
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,18915,2691
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,19607,3055
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,18674,3017
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,20198,3072
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,19771,2989
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,20992,3317
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,19919,3067
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,21966,3460
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,22667,3593
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,21603,3339
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,23667,3547
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,22453,3618
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,24302,3717
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,26272,4179
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,23507,3845
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,26183,4318
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,26391,4219
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,27585,4291
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,26648,4149
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,28431,4541
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,27807,4195
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,27269,3420
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,30074,3702
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,27948,3656
