,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,2898,730
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,3185,845
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,3392,827
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,4290,1006
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,4551,1217
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,4072,1104
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,4712,1077
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,4421,1140
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,4316,1131
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,4721,1222
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,4526,1209
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,5851,1367
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,6804,1525
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,5149,1432
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,6068,1606
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,6949,1758
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,6935,1756
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,5667,1496
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,6663,1725
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,6943,1692
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,6213,1592
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,7293,1828
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,6764,1825
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,7169,1930
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,7800,2157
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,7267,2020
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,7757,2137
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,7629,2129
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,7953,2268
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,7297,2024
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,7875,2241
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,9945,2591
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,8267,2488
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,8613,2587
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,8050,2480
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,8993,2586
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,9758,2900
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,9131,2861
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,11793,3425
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,10647,3197
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,11838,3333
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,10624,3642
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,11428,3091
