,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,31702,4535
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,32403,4719
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,36362,5180
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,38142,5791
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,41106,6352
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,43789,6337
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,47578,7029
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,49957,7419
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,44566,6824
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,46136,6982
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,45479,7124
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,49437,7166
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,57673,8183
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,50331,7398
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,56710,8584
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,59740,9027
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,61081,8983
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,61182,9151
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,65256,9750
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,64043,9849
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,56927,8731
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,63245,9513
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,61692,9384
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,65649,10277
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,71859,11442
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,66442,11052
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,72808,11763
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,71739,11591
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,76615,12213
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,72557,11900
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,79978,13695
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,80812,13922
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,76453,13384
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,81610,14094
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,78773,14118
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,84418,14861
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,95859,16745
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,83455,15082
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,92882,16937
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,93913,16891
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,95559,16918
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,92502,16734
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,100794,18122
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,98327,17822
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,91781,13583
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,98779,14602
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,96029,14659
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,99754,14924
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,104198,16127
