,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,73967,10534
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,71107,10317
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,80225,11517
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,78177,10643
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,85139,12194
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,88363,12670
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,90856,12941
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,99352,13528
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,100999,13666
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,98791,14256
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,105988,15596
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,109514,15238
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,116568,15261
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,107180,14284
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,134544,20171
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,144976,20480
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,135037,19051
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,134613,20170
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,136201,19430
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,155085,21174
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,151998,23510
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,127361,17562
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,142324,18967
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,142226,19714
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,151286,21163
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,140601,19639
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,183327,22720
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,157189,21267
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,162621,23461
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,164798,24759
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,211297,28909
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,211103,30748
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,184690,28726
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,184082,29211
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,179204,29950
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,194650,30219
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,217590,35250
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,212677,35630
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,221285,37589
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,221671,38011
