,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,33634,3479
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,35973,3910
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,36688,4262
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,38358,4373
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,39945,4799
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,45368,4989
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,44791,5260
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,46705,5033
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,39998,4568
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,41752,4745
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,44722,4655
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,50598,5297
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,53677,5525
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,48728,4706
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,56131,5666
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,57463,6043
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,59761,6018
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,53444,5673
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,63331,5907
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,63279,6020
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,54635,5495
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,63132,6461
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,60799,6406
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,63307,6429
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,72579,7666
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,64738,8133
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,67153,7728
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,66143,7340
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,69774,7622
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,64563,7184
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,70683,7977
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,70489,8199
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,65245,7545
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,68815,7982
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,67531,7882
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,70999,16690
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,78570,15624
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,73792,8716
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,80549,10100
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,80095,9901
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,83443,12911
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,77696,39414
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,91232,11006
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,89094,10412
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,86483,10592
