,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,8526,1070
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,8716,1131
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,9324,1205
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,9700,1334
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,11206,1506
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,12300,1589
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,11719,1453
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,14302,1813
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,12358,1683
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,14641,1724
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,12331,1569
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,12632,1522
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,15778,1954
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,13617,1690
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,16223,2039
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,15957,2191
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,17252,2200
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,16829,2114
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,17798,2185
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,17825,2363
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,17209,2368
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,17507,2270
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,18198,2341
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,19109,2337
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,21544,2771
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,20996,2965
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,20727,3007
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,20322,3044
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,21950,3208
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,22652,2917
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,23336,3321
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,23969,3444
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,21387,3488
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,23441,3491
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,26336,4182
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,25763,3942
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,31615,4471
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,27963,6059
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,30341,6077
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,32206,6873
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,35273,4412
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,29313,4183
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,33963,4565
