,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,138156,13797
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,143375,14248
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,161614,15948
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,168073,16779
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,184353,18399
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,197001,18848
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,208111,19565
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,226418,21705
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,202905,18965
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,208575,19170
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,209851,19507
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,215947,19855
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,245741,21416
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,221031,19439
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,254226,22656
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,264453,23611
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,271985,23719
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,266794,23856
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,278664,24135
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,274187,23869
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,243204,21201
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,265848,23087
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,270805,23869
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,284098,25492
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,302358,27444
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,277611,26125
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,310232,28376
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,319941,28969
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,313580,28511
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,298913,27132
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,345013,31287
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,347871,31491
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,326093,30574
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,341821,32206
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,331481,31735
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,350702,33469
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,409518,37902
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,363319,34019
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,396655,37041
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,408055,37952
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,410912,37907
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,415823,39064
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,441198,40798
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,425619,39609
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,389879,32068
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,417636,34662
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,405167,34702
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,418358,36215
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,435816,36321
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,414735,34812
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,460357,37812
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,458418,38886
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,460386,40157
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,505681,41559
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,484081,42495
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,484535,44867
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,489341,42003
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,525994,43496
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,552794,45894
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,539459,46422
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,613276,49111
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,564389,45523
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,623738,49249
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,594067,47382
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,645389,50245
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,619489,50780
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,619389,51240
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,684948,62531
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,596234,54975
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,636512,57316
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,648320,63048
