,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,975,95
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,1189,147
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,1346,115
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,1291,117
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,1337,161
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,1339,155
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,1432,127
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,1576,124
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,1496,128
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,1413,101
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,1634,149
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,1829,109
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,1969,188
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,1710,175
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,2100,178
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,2427,188
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,2253,202
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,1754,169
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,1979,144
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,2024,159
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,1851,138
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,2078,141
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,2147,171
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,2111,187
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,2448,186
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,2492,211
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,2720,184
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,2485,205
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,2819,229
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,2441,197
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,2640,241
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,2952,295
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,2635,212
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,2708,337
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,2598,269
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,2718,245
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,3389,325
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,2861,326
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,3306,345
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,3462,373
