,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,450,88
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,456,100
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,547,92
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,541,129
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,568,151
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,570,144
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,610,96
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,655,119
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,562,106
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,609,184
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,649,135
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,736,137
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,815,145
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,669,137
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,728,166
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,688,180
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,790,141
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,765,164
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,808,174
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,892,144
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,805,153
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,854,183
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,868,187
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,883,204
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,954,211
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,925,205
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,1052,262
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,1053,238
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,1003,209
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,871,200
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,1142,254
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,1289,286
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,1033,249
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,1125,273
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,1076,265
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,1160,280
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,1236,361
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,1064,291
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,1233,287
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,1271,331
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,1227,308
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,1287,347
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,1464,433
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,1415,357
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,1324,324
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,1403,359
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,1419,346
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,1480,331
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,1562,416
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,1530,394
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,1641,419
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,1539,486
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,1719,434
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,1667,408
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,1671,454
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,1725,479
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,1675,509
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,1779,442
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,1779,514
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,1882,490
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,1979,495
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,1921,435
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,2479,495
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,1940,482
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,2093,513
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,2073,482
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,2140,572
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,2206,582
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,2081,544
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,2120,536
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,1997,552
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,2026,631
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,2202,653
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,2443,592
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,2975,818
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,2439,688
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,2524,794
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,2433,726
78,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,2479,834
79,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,2501,922
80,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,2391,735
81,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,2624,831
82,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,2508,810
83,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,2628,911
84,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,3005,963
85,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,2721,879
86,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,3762,1606
87,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,2726,921
88,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,3377,1223
89,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,3212,1005
90,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,3426,1169
91,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,3701,1669
92,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00,3181,966
93,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00,3181,1011
94,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00,2946,892
95,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00,3157,1071
96,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,3342,1097
97,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00,3298,1044
98,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00,3028,1179
99,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00,3566,1276
100,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00,3844,1363
101,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00,4610,1332
102,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00,4137,1220
103,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00,4195,1343
104,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00,3524,1168
105,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00,3645,1148
106,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00,2998,1040
107,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00,3306,1201
108,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,3315,1252
109,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00,2477,2951
