,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,635,248
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,652,240
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,728,269
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,754,269
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,879,305
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,915,333
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,1056,331
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,1034,386
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,919,390
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,993,400
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,1168,385
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,1209,445
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,1348,438
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,1142,370
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,1337,400
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,1399,466
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,1456,481
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,1621,515
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,1582,478
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,1466,560
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,1337,451
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,1405,538
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,1558,515
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,1730,651
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,1772,633
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,1596,597
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,1630,589
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,1741,632
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,1836,667
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,1911,673
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,1915,736
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,2243,822
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,1937,827
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,1958,763
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,1864,804
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,2175,912
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,2352,904
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,2158,808
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,2374,889
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,2331,857
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,2356,932
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,2315,843
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,2732,1003
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,2366,1043
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,2367,796
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,2604,798
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,2557,794
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,2647,839
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,2819,909
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,2725,865
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,2833,798
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,2868,945
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,2757,932
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,3230,1024
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,3271,1147
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,3145,1140
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,2918,1010
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,3036,1052
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,3381,1052
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,3357,1221
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,3445,1249
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,3108,1034
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,3552,1155
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,3567,1249
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,3730,1267
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,3699,1253
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,4099,1349
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,4047,1541
