,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,1830,192
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,2082,206
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,1936,209
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,2264,213
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,2299,347
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,2838,293
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,3404,354
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,3862,347
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,2932,318
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,3269,323
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,2834,273
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,3874,393
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,4071,501
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,3539,349
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,4280,473
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,4689,556
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,4547,794
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,4630,595
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,4311,540
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,5468,593
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,4561,457
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,3990,548
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,5222,655
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,4799,570
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,4338,508
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,4446,569
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,5653,729
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,6040,745
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,6711,797
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,7020,804
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,5787,758
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,6017,794
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,7275,993
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,7766,1043
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,7907,1015
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,7634,932
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,6336,754
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,6275,739
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,7231,858
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,7715,974
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,7789,950
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,7064,845
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,7290,856
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,7039,952
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,6950,877
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,6822,798
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,6818,821
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,7097,948
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,12910,1548
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,10621,1193
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,9626,1103
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,10818,1372
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,9771,1097
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,11369,1699
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,8998,1314
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,8827,1295
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,9947,1247
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,33962,3845
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,17865,1690
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,12035,1312
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,18470,1553
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,13282,1361
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,12225,1653
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,13361,1748
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,12746,1511
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,11925,2459
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,12536,1890
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,11711,1742
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,12141,1932
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,29589,4419
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,48208,8316
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,33830,4989
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,29809,3821
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,17127,2510
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,16820,2794
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,15945,3335
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,19435,3226
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,21055,3052
