,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,19809,1615
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,21032,1728
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,25107,2194
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,24222,2378
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,25443,2601
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,25662,2367
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,29569,2964
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,31280,2774
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,27493,2715
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,28401,2599
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,28873,2770
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,39402,3455
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,39576,3264
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,35291,3292
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,35383,3274
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,42174,3986
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,43003,4419
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,40319,3875
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,50376,4055
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,42065,4000
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,36219,3412
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,37513,3403
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,38797,3812
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,40332,3596
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,45257,4384
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,42162,4281
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,44626,4330
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,46478,4651
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,49681,4567
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,47432,4473
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,54194,5136
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,55376,5674
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,47291,5326
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,53098,5916
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,57721,6855
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,64477,6717
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,69479,7473
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,56974,6434
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,62249,7685
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,65560,7242
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,66281,6707
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,65205,6727
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,66778,6952
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,70105,7321
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,59455,6014
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,73569,6598
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,68156,6686
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,76183,6602
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,80608,7778
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,73509,6970
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,77963,7420
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,71348,7134
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,70011,6908
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,87183,9077
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,94112,8680
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,82861,9387
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,76341,8675
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,77974,9187
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,72873,9305
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,78448,10192
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,86959,9878
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,81473,10684
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,86728,11907
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,84835,11543
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,103705,14452
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,97221,12995
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,94415,11505
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,110682,12779
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,95219,12195
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,112904,13548
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,103373,14802
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,109955,14353
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,107009,14165
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,123061,13371
