,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,1134,355
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,1075,320
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,1150,337
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,1289,386
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,1514,462
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,1579,451
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,1739,472
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,1639,496
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,1620,498
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,1840,525
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,1783,519
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,2178,605
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,2352,682
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,2419,622
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,2448,691
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,2431,734
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,2696,816
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,2297,693
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,2764,812
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,2765,837
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,2928,812
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,3422,865
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,3096,1006
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,3291,1013
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,3766,1102
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,3140,1044
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,3377,1054
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,3092,967
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,3694,1020
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,3091,941
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,3550,1072
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,3463,1209
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,3242,1202
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,3780,1283
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,3382,1225
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,3732,1224
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,4454,1339
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,3728,1232
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,3839,1436
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,3762,1403
