,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,4631,850
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,4600,956
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,4736,954
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,4980,1057
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,5492,1264
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,5680,1270
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,6688,1370
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,6875,1371
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,6653,1304
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,6259,1381
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,6415,1331
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,6533,1420
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,7583,1498
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,7018,1454
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,7962,1639
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,7768,1681
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,8526,1748
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,8669,1964
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,8979,2028
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,9331,1979
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,8426,1801
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,9474,2059
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,9077,1981
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,9552,2216
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,10692,2501
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,9595,2260
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,10293,2410
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,9985,2426
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,10503,2546
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,9834,2429
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,11524,2818
