,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,3035,606
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,3476,581
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,3326,589
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,3993,555
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,3860,646
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,4455,674
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,4371,690
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,4714,730
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,4430,584
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,4868,672
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,5148,718
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,4691,740
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,5902,851
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,5714,816
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,5791,926
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,5783,940
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,6280,1039
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,5525,857
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,6079,978
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,6767,1138
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,5178,822
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,6012,930
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,6225,1079
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,7384,1131
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,7418,1066
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,6564,1078
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,6522,1139
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,5955,964
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,5837,1087
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,6551,1038
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,7300,1288
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,6735,1315
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,6399,1214
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,6800,1266
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,6648,1229
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,7285,1427
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,8376,1602
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,7579,1399
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,7909,1606
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,8179,1462
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,7948,1669
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,7917,3606
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,9576,1590
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,8082,1567
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,7583,1362
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,7919,1435
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,8336,1550
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,8200,1602
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,8809,1535
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,8185,1444
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,9442,1694
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,9111,1687
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,8868,1736
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,8605,1619
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,8971,1727
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,10163,1939
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,9679,1801
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,9617,1909
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,9183,1816
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,11310,2097
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,11251,2227
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,10162,2018
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,12284,2266
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,10436,2063
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,10740,2159
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,11069,2139
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,12369,2352
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,12000,2586
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,10942,2475
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,11846,2669
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,11770,2727
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,12264,2891
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,13180,2947
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,12946,3003
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,13515,3559
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,14977,3594
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,15046,3530
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,14598,3732
78,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,14844,4023
79,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,16276,4314
80,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,14913,3873
81,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,16767,4400
82,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,15575,4159
83,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,17670,4765
84,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,20019,5553
85,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,18152,4604
86,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,21569,5503
87,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,18907,5471
88,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,19735,5325
89,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,19282,5693
90,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,21953,6234
91,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,22842,6683
92,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00,21935,6552
93,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00,22815,7378
94,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00,22141,6871
95,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00,23005,6965
96,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,23790,7593
97,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00,24639,7372
