,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,1995,260
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,1991,313
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,2279,275
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,2232,324
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,2448,296
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,2679,384
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,2645,340
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,2893,380
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,2791,386
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,2838,359
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,2854,425
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,3162,523
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,3617,658
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,3421,578
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,3788,675
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,3805,676
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,4104,696
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,3594,672
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,4232,750
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,4641,763
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,4131,517
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,4939,605
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,4626,630
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,5056,634
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,5980,909
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,5673,711
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,6242,855
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,5901,822
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,6456,847
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,6374,916
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,7257,1198
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,8254,1250
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,7596,1402
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,13607,4927
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,8889,2160
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,9750,2031
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,9972,1794
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,8892,1499
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,9600,1565
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,9242,1562
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,9417,1584
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,9434,1486
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,9960,1615
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,9868,1574
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,8919,1286
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,10391,1477
