,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,936,215
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,923,255
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,969,234
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,1170,278
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,1171,296
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,1216,313
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,1369,330
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,1417,327
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,1326,336
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,1295,322
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,1336,329
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,1776,391
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,1725,440
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,1426,404
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,1713,420
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,1987,413
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,1932,448
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,1718,392
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,1879,420
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,1910,401
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,1723,362
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,1944,416
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,1976,408
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,2212,467
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,2578,523
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,2547,508
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,2504,601
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,2319,490
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,2341,522
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,2266,500
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,2458,555
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,2767,623
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,2656,609
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,2864,662
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,2532,667
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,2735,673
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,3378,717
