,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,19787,3297
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,22882,3939
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,24185,4072
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,24280,4335
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,26421,4785
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,32244,5170
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,29510,4181
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,35242,4899
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,30851,4351
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,37247,5507
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,32420,4607
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,31328,4528
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,35110,4690
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,30846,4280
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,38549,5330
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,37384,5287
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,41092,5377
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,36439,4997
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,41791,5455
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,42245,5088
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,36959,4867
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,49438,6531
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,40762,5569
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,40269,5585
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,42748,5861
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,39637,6436
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,44452,6919
