,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,703,66
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,685,76
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,731,93
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,771,60
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,925,96
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,905,86
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,971,111
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,1049,113
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,1006,103
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,1009,104
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,983,105
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,958,97
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,1088,117
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,1045,104
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,1137,123
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,1241,98
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,1186,118
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,1132,104
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,1185,126
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,1258,136
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,1083,97
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,1326,126
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,1241,149
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,1230,137
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,1339,167
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,1334,158
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,1460,126
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,1562,159
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,1444,153
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,1427,183
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,1571,187
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,1503,189
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,1487,164
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,1598,179
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,1526,184
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,1590,164
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,1668,192
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,1710,191
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,1857,213
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,1724,220
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,1942,235
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,1971,208
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,2175,235
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,2129,232
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,1853,169
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,2089,187
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,1974,207
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,1892,149
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,2524,223
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,3902,199
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,2229,222
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,2240,246
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,2164,216
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,2021,199
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,2082,223
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,2123,219
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,2106,227
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,2213,244
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,2374,238
