,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,24605,2863
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,25539,2986
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,29051,3396
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,30221,3570
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,33240,3975
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,36647,4344
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,41118,4864
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,42968,4883
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,38837,4231
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,42402,4572
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,44981,4883
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,52990,5223
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,59819,5956
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,52372,5428
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,59320,5891
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,62613,6076
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,63513,6177
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,63553,6479
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,70351,6895
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,72753,7230
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,62226,6090
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,68328,7355
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,80144,8813
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,85129,8972
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,85608,9454
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,73778,8228
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,79039,8375
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,75253,8225
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,74956,8372
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,71084,7993
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,79014,9295
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,81726,9274
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,76509,9120
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,84594,10691
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,77916,10012
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,83868,10402
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,94841,11615
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,84747,10971
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,91068,11910
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,89319,11162
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,87656,11510
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,88933,11846
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,96080,12791
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,95997,12116
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,87736,9266
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,95627,10075
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,87239,9301
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,92182,9939
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,104114,10815
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,94243,12087
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,102654,10895
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,101752,11057
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,102599,11082
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,105949,10964
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,105187,11072
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,110874,12259
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,112791,12027
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,120758,13023
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,116005,11698
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,125355,12609
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,129919,12770
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,116066,12238
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,129935,12918
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,124141,12285
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,126478,12591
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,126950,13188
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,133097,15097
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,133135,15211
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,122851,14135
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,134354,15062
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,131269,15951
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,128750,15682
72,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,134678,16974
73,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,139325,16488
74,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,143511,19742
75,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,142933,18063
76,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,143939,20140
77,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,142670,20586
78,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,147180,22344
79,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,150010,23408
80,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,141585,21656
81,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,152801,22725
82,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,152461,22601
83,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,164090,24273
84,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,186750,26986
85,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,168499,26823
86,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,192670,30346
87,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,182267,27907
88,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,185311,41674
89,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,184776,28486
90,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,199277,31198
91,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,212676,33707
92,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00,191593,29511
93,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00,195870,31698
94,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00,188342,32003
95,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00,199158,34036
96,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,211168,34653
97,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00,208530,47499
98,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00,255268,42281
99,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00,282635,43939
100,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00,300110,47157
101,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00,277196,41999
102,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00,292971,46974
103,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00,298502,48848
104,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00,253828,44024
105,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00,285274,46607
106,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00,252739,44233
107,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00,271600,46548
108,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,259040,50328
109,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00,203544,39953
