,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,9498,2622
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,10367,2823
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,10865,3110
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,11651,3295
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,13110,3818
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,13856,3841
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,14434,3774
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,14697,4117
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,14351,4062
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,15633,4443
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,15595,4553
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,17288,4784
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,20823,5402
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,17314,4745
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,19866,5518
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,20837,5846
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,22296,5922
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,18254,5262
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,20842,5756
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,20742,5653
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,19112,5426
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,22673,6341
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,21612,6030
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,22756,6695
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,24325,7283
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,22574,6790
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,23537,6965
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,22961,6694
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,23382,7014
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,20983,6619
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,23022,7445
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,29553,8341
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,24761,7973
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,26530,8340
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,25047,8258
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,26318,8627
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,28812,9448
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,26444,8510
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,29006,9428
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,27876,8961
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,27709,9226
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,26299,8766
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,29408,9459
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,29924,9137
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,28127,7434
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,32368,8264
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,29787,8012
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,31006,8197
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,32202,8640
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,29222,7896
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,31622,8142
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,31597,8511
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,32334,8849
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,51738,7910
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,32653,8637
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,35314,9809
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,33923,9546
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,36452,9939
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,35997,9633
