,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,157,22
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,158,31
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,158,24
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,161,30
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,200,43
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,221,37
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,192,53
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,224,53
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,194,48
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,227,41
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,249,38
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,221,53
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,284,55
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,252,60
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,298,61
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,312,61
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,300,65
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,340,52
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,328,75
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,375,65
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,296,56
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,348,66
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,344,55
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,344,64
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,368,79
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,423,87
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,406,84
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,442,70
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,436,67
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,432,86
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,467,100
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,481,85
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,456,87
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,488,91
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,492,126
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,541,109
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,635,114
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,577,118
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,573,142
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,609,125
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,624,124
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,671,117
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,630,170
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,689,118
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,640,124
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,662,118
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,713,127
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,684,114
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,768,116
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,658,131
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,756,144
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,718,119
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,709,141
