,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,91664,8974
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,94951,9052
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,109241,10311
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,111038,10288
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,125145,12860
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,136966,13523
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,146014,14891
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,150278,15323
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,138272,14327
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,144258,14897
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,148233,14870
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,173056,15543
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,180522,16697
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,163925,15563
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,175349,17451
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,189087,17950
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,193038,18108
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,190385,18044
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,205421,19880
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,202059,19245
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,185743,18026
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,197758,20055
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,200754,20364
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,208837,21811
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,231948,24099
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,214252,24089
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,239980,26733
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,242849,25332
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,252060,26287
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,244123,25329
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,273826,30011
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,284627,30174
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,256830,29839
