,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,57,11
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,65,7
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,86,6
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,74,10
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,50,7
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,91,3
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,82,11
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,103,16
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,73,6
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,92,9
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,80,7
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,115,7
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,91,11
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,100,12
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,118,19
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,110,13
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,109,16
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,147,10
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,162,17
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,128,22
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,125,16
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,137,7
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,137,9
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,161,14
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,129,15
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,128,23
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,166,11
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,151,12
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,172,19
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,179,17
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,189,21
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,195,16
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,167,20
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,169,22
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,188,26
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,169,23
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,191,22
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,221,19
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,191,29
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,227,26
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,229,31
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,206,33
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,229,32
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,235,24
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,231,24
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,242,27
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,231,26
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,247,54
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,287,26
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,268,29
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,396,34
51,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00,411,35
52,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,374,45
53,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00,310,36
54,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,359,41
55,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00,362,33
56,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00,299,40
57,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,309,32
58,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00,283,44
59,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,309,67
60,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00,311,51
61,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,274,53
62,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,366,42
63,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,373,47
64,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,372,34
65,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,340,46
66,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,381,38
67,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,384,49
68,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,387,47
69,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,444,45
70,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,402,55
71,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,538,44
