,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,10172,1306
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,11275,1505
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,13127,1374
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,13075,1367
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,13505,1466
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,14236,1674
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,20828,2355
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,18302,2245
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,15231,1883
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,18067,2121
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,17129,2435
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,33388,3706
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,40098,4634
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,24167,3029
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,24682,3568
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,27025,3286
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,23889,3561
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,23360,3371
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,26232,3520
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,24627,3403
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,22558,3219
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,23550,3579
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,28574,4177
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,27558,4161
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,28212,4335
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,26831,4567
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,29115,4471
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,28589,4302
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,31214,4256
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,33681,4446
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,31706,5168
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,36041,5214
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,33443,5333
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,33092,5053
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,35640,5565
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,34386,5155
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,34425,5762
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,33846,5520
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,37194,5741
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,38215,6015
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,37935,5684
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,37270,5735
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,39383,5701
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,39590,6027
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,36945,5968
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,46292,6969
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,43650,6743
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,51134,7024
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,54027,7756
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,46020,7116
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,50949,7590
