,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,3841,528
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,3834,412
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,4061,415
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,4066,465
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,4454,611
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,4867,549
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,4922,505
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,5228,620
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,5112,581
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,5207,592
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,4916,573
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,5329,602
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,5820,550
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,5159,562
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,6366,757
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,6749,725
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,6657,690
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,6420,792
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,7503,765
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,6977,746
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,6925,729
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,7561,833
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,6806,818
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,6814,791
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,7675,893
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,7175,915
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,8754,940
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,8255,867
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,8689,993
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,8227,953
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,9464,1063
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,10208,1264
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,9482,1203
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,9977,1283
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,9258,1130
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,10547,1287
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,10887,1293
37,2015-01-31 00:00:00+00:00,2015-02-28 00:00:00+00:00,10038,1278
38,2015-02-28 00:00:00+00:00,2015-03-31 00:00:00+00:00,10886,1412
39,2015-03-31 00:00:00+00:00,2015-04-30 00:00:00+00:00,11001,1455
40,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00,11200,1522
41,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00,11261,1353
42,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00,12555,1570
43,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00,12183,1562
44,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00,11230,1244
45,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00,12039,1388
46,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00,11820,1331
47,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00,11975,1308
48,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00,13471,1520
49,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00,13175,1499
50,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00,14109,1517
