,firstday,lastday,countincomments,countinposts
0,2012-01-01 00:00:00+00:00,2012-01-31 00:00:00+00:00,8740,971
1,2012-01-31 00:00:00+00:00,2012-02-29 00:00:00+00:00,9068,967
2,2012-02-29 00:00:00+00:00,2012-03-31 00:00:00+00:00,9992,1013
3,2012-03-31 00:00:00+00:00,2012-04-30 00:00:00+00:00,10518,1174
4,2012-04-30 00:00:00+00:00,2012-05-31 00:00:00+00:00,12154,1364
5,2012-05-31 00:00:00+00:00,2012-06-30 00:00:00+00:00,12593,1464
6,2012-06-30 00:00:00+00:00,2012-07-31 00:00:00+00:00,13964,1648
7,2012-07-31 00:00:00+00:00,2012-08-31 00:00:00+00:00,14353,1645
8,2012-08-31 00:00:00+00:00,2012-09-30 00:00:00+00:00,13042,1467
9,2012-09-30 00:00:00+00:00,2012-10-31 00:00:00+00:00,12825,1635
10,2012-10-31 00:00:00+00:00,2012-11-30 00:00:00+00:00,12709,1614
11,2012-11-30 00:00:00+00:00,2012-12-31 00:00:00+00:00,13604,1594
12,2012-12-31 00:00:00+00:00,2013-01-31 00:00:00+00:00,15651,1744
13,2013-01-31 00:00:00+00:00,2013-02-28 00:00:00+00:00,13618,1655
14,2013-02-28 00:00:00+00:00,2013-03-31 00:00:00+00:00,15425,1877
15,2013-03-31 00:00:00+00:00,2013-04-30 00:00:00+00:00,17208,2093
16,2013-04-30 00:00:00+00:00,2013-05-31 00:00:00+00:00,16535,2088
17,2013-05-31 00:00:00+00:00,2013-06-30 00:00:00+00:00,15660,1955
18,2013-06-30 00:00:00+00:00,2013-07-31 00:00:00+00:00,17149,2053
19,2013-07-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,16663,2095
20,2013-08-31 00:00:00+00:00,2013-09-30 00:00:00+00:00,14844,1826
21,2013-09-30 00:00:00+00:00,2013-10-31 00:00:00+00:00,16167,2004
22,2013-10-31 00:00:00+00:00,2013-11-30 00:00:00+00:00,15943,2035
23,2013-11-30 00:00:00+00:00,2013-12-31 00:00:00+00:00,16617,2174
24,2013-12-31 00:00:00+00:00,2014-01-31 00:00:00+00:00,17397,2434
25,2014-01-31 00:00:00+00:00,2014-02-28 00:00:00+00:00,16343,2372
26,2014-02-28 00:00:00+00:00,2014-03-31 00:00:00+00:00,17472,2371
27,2014-03-31 00:00:00+00:00,2014-04-30 00:00:00+00:00,17281,2333
28,2014-04-30 00:00:00+00:00,2014-05-31 00:00:00+00:00,17734,2496
29,2014-05-31 00:00:00+00:00,2014-06-30 00:00:00+00:00,16956,2400
30,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,18505,2634
31,2014-07-31 00:00:00+00:00,2014-08-31 00:00:00+00:00,18883,2697
32,2014-08-31 00:00:00+00:00,2014-09-30 00:00:00+00:00,17886,2544
33,2014-09-30 00:00:00+00:00,2014-10-31 00:00:00+00:00,17898,2510
34,2014-10-31 00:00:00+00:00,2014-11-30 00:00:00+00:00,17798,2568
35,2014-11-30 00:00:00+00:00,2014-12-31 00:00:00+00:00,18152,2761
36,2014-12-31 00:00:00+00:00,2015-01-31 00:00:00+00:00,20477,3065
