,countincomments,countinposts,firstday,lastday
68,536118,90978,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00
69,575740,99264,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00
70,610894,113559,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00
71,683310,119995,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00
72,685829,131150,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00
73,611108,108755,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
74,679254,144697,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00
75,709653,127840,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00
76,697878,133225,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00
77,712621,136592,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00
78,745635,149430,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00
79,746062,152999,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00
80,715698,144383,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00
81,756188,155983,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00
82,788112,174819,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00
83,894165,191065,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00
84,1020999,220461,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
85,913902,206707,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00
86,1019908,221978,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00
87,1010639,222573,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00
88,1024021,238614,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00
89,1024688,217713,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00
90,1090287,239105,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00
91,1094839,236120,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00
92,1007215,221308,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00
93,1057400,242205,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00
94,1066081,262304,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00
95,1229205,284274,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00
96,1332185,321673,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00
97,1231726,270971,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00
98,1333989,264595,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
99,1511538,306612,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00
100,1587271,327529,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00
101,1512353,318757,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00
102,1592728,335566,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00
103,1655102,331797,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00
104,1398296,308602,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00
105,1517427,337336,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00
106,1464509,363018,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00
107,1702198,382630,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00
108,1591026,437305,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00
109,1195369,312949,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00
